t,m,j,apple,arhar (tur),banana,besan,"biscuits, chocolates",black pepper,bread (bakery),brinjal,cabbage,"cake, pastry, prepared sweets",candle ,cauliflower,chicken,chillis (green),chira,cooked meals,"cooked snacks purchased [samosa, puri, paratha,",curry powder,dhania,dry chillies,dung cake,eggs,electricity ,firewood & chips,fish ( fresh ),french beans and barbati,garlic,ginger,goat meat,"gourd, pumpkin",gram (split),gram (whole),groundnut,guava,gur,jeera,kerosene-other sources,kerosene-pds ,lady's finger,leaf tobacco,lemon,lpg,maida,maize & products,masur,matches ,milk: liquid,moong,muri,mustard oil,oilseeds,onion,"orange,mausami",other fresh fruits,other fuel ,other packaged processed food,other served processed food,other spices,other tobacco products ,other vegetables,palak,pan : finished,"papad, bhujia, namkeen, mixture, chanachur",parwal / patal,peas-vegetables,potato,radish,"raisin (kishmish, monacca etc.)","refined oil [sunflower, soyabean, saffola, etc.]",rice - P.D.S.,rice - other sources,salt ,"sewai, noodles",sugar - other sources,"suji, rawa",tea : cups,tea : leaf,tomato,turmeric,"vanaspati, margarine",wheat/atta - P.D.S.,wheat/atta - other sources
1,1,473371101,1641.1221908706382,1438.4290097273376,,529.8297704554273,,,576.2715900975131,2308.745666089849,2354.559973421725,,,2964.1659852499656,1332.9291435115376,291.25485135708414,1817.9191140393623,,,,,,,,,52915.690193876515,1505.2432113039417,1291.3587036638885,,,1090.793089166519,2798.7254253474507,1242.244791360712,983.5605637764036,337.40028089671904,1407.229812319166,618.8694304648711,,,,2258.39694268492,,,12084.269846135314,1058.0760365081526,1616.4993350842517,1456.503073376121,,,1103.953250090713,959.225273301839,2432.267443164279,,3833.8191424081156,,,,,,,,,2468.2618136967117,,,2094.1536624281957,1716.2315800504402,10013.21707558543,2023.683489954175,211.9834655828128,665.6256948864032,14628.62325149375,21491.281855753867,1153.5634131612153,506.0332459910855,2644.0104301910733,720.4617804565854,,,1921.8990373467566,,536.8353168771059,10310.552290941087,20890.140929614652
1,1,473371102,1066.0134785458781,1126.3097594200026,,449.2310917523952,,,542.7390383081546,2064.5623794455746,2266.3489185393432,,,2553.6327518389535,1129.7277144203383,278.9962699243488,1433.9407537563875,,,,,,,,,53217.2560096124,1108.6634000342926,1330.095344913894,,,820.0955675360893,2785.033365774965,1081.2794982347148,832.8163549178861,245.14892812965041,1239.0219953234068,614.6060635404402,,,,1964.1234266820015,,,10897.703209799754,934.03948278856,1470.3071227250637,1377.0527060878467,,,861.8745589351862,765.4611731598635,2090.485078332098,,3129.8567427363414,,,,,,,,,2463.2859573015467,,,1864.74486730634,1664.74781752892,9613.607184577904,1736.9676231262322,160.9114336188037,533.6957459962724,14410.299339126048,17636.71085909509,1017.5916627090255,456.64822800394523,2005.4777233236214,578.0839353179273,,,1683.974816543048,,426.8526837301248,9814.423483538581,17167.936810962652
1,1,473371201,451.21688566260826,878.9538246812552,,254.33357348235637,,,354.6864191538164,1484.7606753025082,1712.5642864373342,,,2146.646037401383,805.8950851378311,197.21501754818865,1009.4510775661005,,,,,,,,,55106.00397920644,773.4948777559694,794.9149420657258,,,615.6318579637344,2049.0881043782306,897.5887335766903,647.8145278497423,135.3169531604655,839.4485738549669,440.63117914507444,,,,1301.0234541979603,,,10444.929778241441,716.9334137540217,1918.4645561177776,1239.174620924402,,,711.146869587788,499.73315516196305,1704.1369046965535,,2159.0365793456313,,,,,,,,,1713.810099805557,,,1227.746815718301,1067.5381085716022,7813.384179843041,1232.0997238370137,69.33694766745134,363.7316009256896,14571.256186287746,18190.544309501252,1008.1116072830831,262.41669670300126,1572.8350665452465,398.44381347616127,,,946.1745051238398,,313.65344177928046,10249.933999286675,17944.10807392909
1,1,473371202,614.0339048687639,1178.835058639915,,427.25884909793496,,,396.6197417417211,2043.305058827414,2328.74558444515,,,3150.881514746713,1190.1403460122392,287.09039109971536,1776.3771874340162,,,,,,,,,78165.02381740719,1277.7646391754831,1593.401440767222,,,1054.941193111636,2680.1781546412126,1123.2275970756518,1060.0390091990687,177.31119916731453,1162.8010453301579,736.4973474347277,,,,1828.74761938692,,,12960.607633290585,930.5663582891378,2342.631819441315,1730.19778504263,,,1102.6591756441765,848.3417231002616,2901.532077374321,,3659.5403538552464,,,,,,,,,2468.338627023841,,,1670.5320631850134,1109.209681648057,13224.53714355753,1487.2148731338104,82.506608347634,527.3842842954037,14281.606762165828,32644.64891805941,1539.1829670508416,291.8891414311172,2482.0090955869505,551.1848837742256,,,1280.5216079662505,,398.2613695804615,10326.510317565946,32506.41054609078
1,1,473371203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,473371204,607.5083736079941,1093.8829408271558,,367.97303954132946,,,460.6192382324552,1869.3369936023014,2128.264346181905,,,2665.289531017153,1038.8002701373048,241.9671764328064,1424.0274257394235,,,,,,,,,62435.31592853746,1078.1219096227564,1079.5654106608838,,,890.1973736847829,2381.1660630960637,1032.352775159754,829.2293554390569,189.3393485016198,1072.9192618174798,535.8818373614729,,,,1595.630231863788,,,11943.49051867709,859.9385983027561,2067.8281340318003,1514.2461088467376,,,917.8800442254768,693.5650935659697,2261.9130130805183,,3084.8728073759216,,,,,,,,,2082.8708409736396,,,1504.4925009888336,1161.0145649623512,10429.781745660746,1454.8962430304964,84.73030064725037,511.72384781808864,14669.071116657457,23880.82797671259,1265.411261382844,321.019854953759,2152.0621822069897,511.9328702010108,,,1213.0208342039218,,401.8684198743341,10259.326928912318,24059.850016725453
1,1,473371301,473.74265330454625,1149.4261361874953,,366.03622818701973,,,468.9787231410352,1981.3150005157254,2213.8669991341303,,,2759.8518767497544,1198.893649585746,241.76810173959112,1383.0835611155526,,,,,,,,,68279.68797963575,1044.357939763811,1172.7428104886496,,,867.721629927795,2373.9159880479947,1221.0151320930586,943.9807240021618,144.0887861094239,1068.517926503676,701.040235790597,,,,1701.3039519216152,,,12253.634117466898,980.8912839742839,2373.088030523608,1684.4210079320692,,,863.719280393173,627.9966245080125,2424.9575855474277,,3079.030022639708,,,,,,,,,2265.730856290112,,,1545.4141225413705,1214.1193979595073,12586.529668327123,1479.0345581194633,74.4020351676001,555.5333401614514,14297.00977482933,31571.402161341535,1436.2863801537299,291.09032505527796,2202.2192204909984,480.9702711152406,,,1131.1126783581187,,422.9472331575806,11151.30571527292,31007.02426461924
1,1,473371302,629.1094959651732,1299.4235987623128,,439.4849618412248,,,460.15227144427223,2061.3783477842403,2537.8643948418835,,,3102.578997540995,1357.5827139253822,298.3046020501596,1754.7030738466733,,,,,,,,,80872.4596012985,1287.1333007758685,1177.2281236082779,,,996.60440779703,3067.400685128161,1325.409487826362,1044.400536419763,193.3629898588696,1189.5578491863969,767.6003658671541,,,,1924.5855446187416,,,14028.789865904706,1057.0213675780344,3058.004822732672,1973.4080421745196,,,1116.4014175584452,787.8874452821128,2842.3675876826956,,3676.80205340658,,,,,,,,,2456.4689152598326,,,1695.6148308454601,1448.611104684812,13440.27981477063,1742.8021440582806,85.24826542639657,578.4240736674919,16174.415479676176,40478.972093318225,1763.2356885147767,382.68992362231575,2822.109218913622,612.15921554947,,,1499.6532985882584,,509.42138132356445,11947.732943664669,39367.718572357444
1,1,473381101,1132.5312830800888,708.1991058533816,,259.6104418230339,,,619.7369962523684,1465.0807655812278,1789.8772068248236,,,2652.487578744391,626.9673313350982,183.1286694089743,992.1698436156494,,,,,,,,,35062.03665156927,719.9063801575361,953.2890277828922,,,621.2290668692962,2206.368005487618,718.3329416053787,550.2118731371462,262.6072692360394,865.106891921549,324.9105099845258,,,,1466.5554287986986,,,8062.667645760987,640.3629146074151,864.4622232170512,794.5172556408289,,,601.0349762768183,533.7323200957286,1086.2343206027115,,1644.9731981772463,,,,,,,,,1700.5009642045202,,,1349.9556147048083,1006.6113205803035,4237.611305548742,1303.5718665477395,179.51333492062588,317.8686088660191,11388.8622985131,7628.9757965953995,507.5110843384365,302.83866147160904,979.0445951911541,422.2756465802077,,,1139.8958799481534,,307.99631744759284,8495.510923213384,7398.83727390869
1,1,473381102,1357.8151400458166,1231.6599975952415,,444.47314356573236,,,422.50503655001734,2048.259538729109,2182.3918466066466,,,2850.313991568469,1010.1414045989012,268.57444423482553,1514.542450364018,,,,,,,,,52683.381066960545,1267.176988970374,1049.3554432857227,,,943.2580871447766,2606.5922449037053,1030.0560121163176,820.3564423589584,305.0451680007251,1105.2404382623818,553.827569597389,,,,1887.0675348781697,,,11146.488149833687,918.3532656577789,1629.2829686933212,1317.8057532600876,,,994.4321140650015,841.1040138411123,2163.5574605516945,,3122.387120976951,,,,,,,,,2177.9390331755776,,,1740.291169719327,1591.7426029858236,8317.85518143771,1881.6607600513564,185.8187939175303,538.5843483122459,14693.813803246203,19420.679235920165,1054.8326905585782,440.0723603727632,2248.028745531772,598.1326358413411,,,1653.1598586338976,,442.24685175795025,10171.216509314017,18503.40803876828
1,1,473381201,677.1484618208339,1185.6936646531274,,372.04031492940203,,,536.7672202518542,1994.6146321387166,2172.1580951890796,,,2941.6771091392693,1126.1489998812772,266.9551005972133,1364.4057302293809,,,,,,,,,61116.28651309427,1173.6439907475055,1071.0213413578158,,,914.3784800338152,2445.9725525901385,1063.31689202976,773.481655816259,215.49143072782394,1213.1124964787084,505.53555500162355,,,,1868.7074364276612,,,12003.874014223198,822.436989275947,2040.227981667058,1508.2672278796708,,,993.6261336572302,720.454161070911,2444.961118878316,,3168.764754783534,,,,,,,,,2196.8242292982122,,,1610.5356772307164,1412.0636846604991,10834.349425037182,1560.5479811135754,103.36228302275035,465.5458101913842,14893.755677392575,24623.86439489018,1286.7344949222831,346.59517716667847,2334.2178328903537,525.2226175675609,,,1313.7533714136857,,412.10491964985584,10524.581462614316,24542.672168771933
1,1,473381202,563.4015192961382,1055.9581941377464,,360.5154743498191,,,383.1534984677152,1888.5280578289535,2114.854204306364,,,2596.9017237785333,1038.0065916204503,256.99499146145973,1344.544216861989,,,,,,,,,65457.77098487891,1007.4975671507104,1218.5862205297294,,,818.3669113181011,2560.50810754527,1140.177386269784,906.7326686754395,159.66331290383002,987.7703769363708,730.330966344162,,,,1681.97601039306,,,11611.222211632668,877.2847049611279,2275.5025953985214,1629.1709904765123,,,865.8023867173102,669.8239688147555,2328.78269035541,,2831.2712737548018,,,,,,,,,2267.359424700759,,,1500.9481782320688,1346.5382063747775,10960.018774047126,1543.4395967168311,87.08729187338305,454.69619282512076,14548.944407446548,27452.051916295983,1302.736432582049,313.9765375346647,2035.4985527714332,497.51033237026843,,,1185.5771503655185,,372.0323342991985,10454.44419043248,26206.54274677417
1,1,473381203,684.1824789494597,1288.4175494405383,,404.69886650384,,,607.0095584701561,2033.7340170331308,2220.85445872794,,,3030.5282050667047,1185.2960458639038,287.44504076575714,1541.934927862052,,,,,,,,,63933.31472063145,1314.9865800273926,1104.2558380185144,,,936.2509126762492,2483.6897125182554,1069.6561863402203,806.3856346298257,217.19077982298373,1295.8664433224087,481.4892111373408,,,,1923.6828211991424,,,13386.44019798915,845.1412603433602,2404.9168518030647,1639.2177976335759,,,1148.372170861155,781.0248388853521,2627.922220417326,,3672.3194636393023,,,,,,,,,2213.4695072214627,,,1559.7361209963483,1471.6378451600194,11272.438426594581,1666.987317209635,95.02835857638459,531.5171089970014,15847.607019153409,25876.829887769723,1399.7391158394732,374.08987573301584,2559.1737715439685,560.1409158486665,,,1477.290937223966,,506.96205999832546,10422.035622020136,26704.665731796358
1,1,473381204,648.8367053249831,981.1509613726903,,388.87032822017323,,,581.9410070885625,2034.4380039602029,2199.0847205751975,,,2716.690619837486,959.8308623590337,236.96819185527028,1406.603685006143,,,,,,,,,53425.58474971094,1016.1548557849253,1164.5573299173318,,,883.3614249720296,2407.1876174365925,1107.9369181727102,907.3667751461528,192.00552156820356,935.7477907770797,584.6346520806544,,,,1561.996489259246,,,11012.66494469085,851.0706714215239,2038.569160852089,1625.514643942146,,,896.82837905947,787.5338795075993,2143.9460773556584,,2811.8764731989922,,,,,,,,,2124.7524313121216,,,1388.3083146495574,1287.7874699508689,10286.50634151206,1665.059672976775,88.81008215189257,488.70461975148214,13479.501859719616,20998.973083634493,1161.7074925408833,336.0789681899709,1901.3339738465374,525.8922519840454,,,1097.6694410137532,,404.9850325060156,9500.86266519915,21035.79637771689
1,1,473381301,749.8601631719567,1320.2262187214399,,649.482299754457,,,1105.2302892196276,3019.048719788036,3808.5490207017892,,,5316.645659154687,1663.7468233019385,392.9446354688789,2402.5011311267585,,,,,,,,,83425.90720893609,1633.9556341603543,1722.9211563567058,,,1231.6648856086545,3780.974576571561,1591.9258145626686,1468.6628191637928,200.10939115126266,1238.688862258433,891.9426797334015,,,,2553.5578623853303,,,14930.843860273644,1274.0166228757366,3983.2261060129727,2711.6256468456904,,,1714.4295703081889,1409.3827086286433,3800.5927705992226,,4582.936891353312,,,,,,,,,3203.7864103557636,,,1710.389254426432,1772.98449789439,19425.004736292645,2633.45560245075,83.80956083571368,675.1210032247964,14188.80584226048,47618.073436854516,2192.7388746012566,443.5071581912583,3250.080762211393,697.0234972536166,,,1618.0393389441974,,840.6118193924123,11651.827762366545,50028.1245540749
1,1,473381302,728.0630246080461,1433.8172522127702,,433.77859254095847,,,441.5501198143589,2205.419305097935,2492.743903968758,,,3204.0909920451827,1191.8915914376646,293.0982666791319,1533.6917011133287,,,,,,,,,69083.52789329343,1338.2765409912538,832.6211710276004,,,1039.0898262336443,2559.161020557462,1214.1850768827787,911.1946015972542,206.26762206665902,1191.1203248658915,581.9179895558482,,,,2051.0875079124644,,,13703.658216884722,969.164236447223,3037.507037182652,1869.1538577500103,,,1153.8470970801989,810.2122718570345,2940.172949177496,,3842.3587718672075,,,,,,,,,2337.031786421753,,,1573.5294964112027,1674.3354259580797,12357.001655395807,1948.419953047025,107.15297725974274,573.3786615078392,16047.9850823207,36301.17568691977,1691.5877820092658,427.51875440234807,2931.5436695128456,553.5314831090953,,,1487.7155776802665,,542.1922239836861,10900.067862921665,36510.58073535385
1,1,473391101,680.267408204396,1262.9531870696378,,387.4168292675135,,,614.4555313025751,2009.9662399371323,2177.664670681355,,,2919.7708401168898,1329.6260576686582,254.61246151000609,1442.9914699639044,,,,,,,,,62666.126847788335,1196.839955267771,927.1607163996467,,,868.3945859350619,2481.1488277134986,1179.0167540727073,775.8674652085597,214.1338225655895,1391.209606690874,450.26370795160597,,,,1879.5658409300913,,,12258.262701608703,936.2535186989511,1965.8371885663553,1491.4341010605353,,,987.4918752603875,769.3164130235336,2399.3174776670603,,3367.143230974053,,,,,,,,,2172.217675576109,,,1784.5827266725473,1486.2113832588607,12067.8393927376,1523.3469837028974,108.82575131309889,523.8603588964922,15413.121214061111,25538.164176282142,1340.084026182865,368.16160287718935,2487.469931345412,558.1924829332552,,,1398.5832164835126,,387.88799867747423,11240.067593389476,25561.59139106094
1,1,473391102,984.1607961856524,1656.3608074452832,,536.4939967966853,,,615.3170153848347,2444.153373091798,2720.252190381793,,,4193.189940125349,1517.3814261412535,300.85593454729735,2054.3577157132268,,,,,,,,,82470.31037518992,1667.694896770858,946.3150299266481,,,1161.5140690998749,3064.959505610595,1482.4528271215938,1172.0798802537083,281.07221004963316,1614.5750695103673,660.03632651536,,,,2238.669546291041,,,15400.420271713836,1122.3959275956922,2876.317869637006,1964.45836388243,,,1254.300037629182,932.5803646848966,3311.552747299633,,4649.75056686182,,,,,,,,,2650.0773910146363,,,2018.1616552794064,2062.155547089486,14788.489201475912,2179.0339630594044,163.9371297602407,713.9465919647581,16930.602425411336,47082.55952693419,1849.693825122414,457.66499750731236,3408.8222714461913,698.192804229392,,,1856.4660524781414,,517.468802476207,13319.730883751781,42989.01361924257
1,1,473391201,344.06964406919906,855.5989816140963,,253.60182235344033,,,440.5556796545336,1559.3417098699138,1824.7777053769066,,,2258.3273524601773,782.4470935918079,182.64314658526132,985.6169657901604,,,,,,,,,53132.857391223784,738.6110692376612,630.9700593042869,,,679.7584173634315,1918.8951998793734,927.8081469259758,610.9747135484563,138.4949049735733,808.4952073247811,373.01790398473867,,,,1201.8520885019736,,,10369.495873277232,729.8627725321032,2143.9446156622757,1378.2058431462779,,,689.0080903198213,535.1277163056707,1692.2113067312478,,2155.992730276886,,,,,,,,,1614.0487580137367,,,1109.248446427909,1010.6428669985053,8658.695510483243,1206.833242747021,57.03733074422028,386.9789193783561,14100.51072395425,19688.47859645824,1096.859186395554,261.148614324825,1581.4162291410557,387.4926139725253,,,821.0220705272471,,293.2375884283209,9652.616917043157,20208.738658411596
1,1,473391202,601.3566229339792,930.3535149086383,,289.5502957777742,,,463.25777233500634,1740.886829498674,2037.510720475816,,,2602.65039062206,875.5108059981219,224.2446184200501,1125.3279030176543,,,,,,,,,53710.22367869681,848.4242953505335,835.8605862711166,,,721.4911467538565,2476.1041448337032,992.0410740574927,686.883740511688,181.09719479768412,1196.552525079184,492.77883715098966,,,,1665.8960277207218,,,10554.255231202294,770.0537484347656,1957.0963810902822,1368.4373261956832,,,743.8966581361178,661.2030570050814,1931.5359511233119,,2456.000818541056,,,,,,,,,2049.791264479442,,,1550.8485052622461,1336.547099788649,9156.839308657933,1483.1335955663833,105.05376109134696,414.29600535251325,15164.0916899138,19239.77958068188,1033.9410975221567,314.5710197336952,1778.979674125004,481.69749925744634,,,1196.1671422589511,,321.4308223301872,9748.326678728743,18901.057769444677
1,1,473391203,247.86093450966425,511.8076786578411,,115.85196794722516,,,293.27969592938575,946.6194082501943,1251.9430209907775,,,1694.1533970163389,425.0264612576755,116.36802128456166,542.3714127179164,,,,,,,,,39343.48499912948,381.3910773219725,392.91050031852996,,,350.62259811870115,1457.1835591991219,581.0556084001792,366.6477495194202,81.13765371363998,601.5843398764366,220.89864353423735,,,,844.0999539831253,,,7789.511297556013,487.12666508059027,1478.093736103407,771.8965005236025,,,410.73740678388833,290.3012685797636,893.7065519236686,,1084.932620305809,,,,,,,,,1112.336546489101,,,823.6739617992707,632.6415547298169,4153.767881503042,812.2251944263105,45.09948984380247,215.3277874504154,13306.505525414352,8652.95625744893,574.9030294790754,155.55290376957504,773.2877504461098,238.13741484375814,,,548.6640689857015,,195.7274687906384,8947.874499999949,8909.740812178024
1,1,473391204,375.9177564998005,715.394688178842,,203.53476516866604,,,360.2726432235282,1280.1900606669283,1422.9052143152433,,,1885.0591468409184,575.792407245018,167.97663731996002,845.5204014943837,,,,,,,,,43553.056232148636,606.4842986880682,693.9310209737358,,,511.8829708441572,1748.8231716772075,779.1189151094029,587.5584105684218,141.82065908396825,786.1135169940416,354.96275155837907,,,,1135.044380965066,,,9580.232152615736,621.2782686087362,1771.4046846574347,1035.7840017873493,,,623.2412886836552,455.0567046530546,1347.3498293136074,,1667.7263166855557,,,,,,,,,1538.019051580567,,,1076.1352360655883,861.8332866248901,6565.688738524258,1109.789799222707,83.87577549582109,330.68420927135776,13428.166721558771,12820.913717278234,753.465963888135,200.70713243686458,1206.6384025596244,347.31328463681854,,,740.8660589083736,,282.5246883185761,8676.45411804572,13232.031687216644
1,1,473391301,289.27178392766285,695.8992349743364,,276.1501130212262,,,427.94923255656204,1678.002764790012,2040.4166251631427,,,2199.5582815495404,828.4812090090182,216.32638209616707,1044.4847372993431,,,,,,,,,57714.52243031643,615.0860746099688,796.0192852819349,,,493.5422226477287,2461.046948373005,1131.5445174323634,792.6286870945256,77.45510981956558,773.8312645694083,549.7394516689284,,,,1324.0693674323156,,,9863.820793419178,835.0324503870505,2813.542392231576,1748.2770838678464,,,725.969288085183,776.9608082814124,1844.163337831341,,2078.182978543376,,,,,,,,,2014.7514219973516,,,1121.2371915175347,1330.2020797291757,11664.963744782892,1460.5979169863933,47.367461154372215,327.7576730985206,14114.593072723163,20358.666152006906,1201.3733789403377,281.5495083210672,1396.0357533881534,394.07840543951386,,,830.5264563359394,,267.1186277738997,8905.243476144005,21227.08586194118
1,1,473391302,358.1569561499004,719.2506376897438,,206.37415666533883,,,325.9078592885293,1257.85221515875,1454.3236685118195,,,1869.4217329548728,592.6299930806463,160.45996625614347,801.2032315624181,,,,,,,,,49628.549938398384,576.6852590332738,584.0129518218126,,,494.5616556309118,1635.6253758635817,721.9392584393449,523.6110925484774,125.11336869511022,682.8266236961821,283.4388704378355,,,,943.1903433240144,,,9566.439253718014,601.7529777407027,1594.7970918718336,1008.5148449510632,,,602.9008116118711,474.6497894438296,1288.5635744687918,,1675.055287629213,,,,,,,,,1408.0711121755726,,,916.3744515769364,828.2032773235916,6076.377308507397,1004.3026669732767,60.60121816924712,304.1821893841394,13942.222385871113,11848.29877325479,786.2148343848605,238.11335574523568,1096.879549738326,329.04062693633153,,,742.4216144242928,,214.46196049524906,9279.497893323165,11992.22698662707
1,1,473401101,2475.551235328763,1912.1416002734354,,892.1524747090145,,,596.5625616209255,3234.3016250652795,3383.0729955202423,,,4186.771959270736,1762.1127907014638,421.69763748200853,2658.7612263992737,,,,,,,,,73020.9011473889,2239.121463646727,1597.4960033630123,,,1501.114118490964,3869.9063609556083,1544.6201507810565,1439.2998416683513,453.13042159307014,1705.1088317835718,974.1106945208699,,,,2980.228368778456,,,14616.45328877071,1371.482910660148,2255.161752353007,2075.69313001631,,,1615.704984912472,1478.9219460950324,3956.0223463964335,,5925.090091519586,,,,,,,,,3433.2729557443945,,,2664.353499879027,2691.742688847841,15653.347843796391,3095.380184460422,299.2625395183377,913.9101892905217,16353.615209383666,38751.48853381403,1795.895342001268,747.0839720737839,4299.161306985527,939.6180343871217,,,2830.8325514609214,,751.5440527728349,12014.84590225173,36126.66411796909
1,1,473401102,2246.2990554238445,1018.9172452021523,,451.7831486367013,,,838.0752140536873,1903.8025254675,2145.225865767666,,,3088.7224073045204,957.8089525640156,250.85351450524104,1494.3626190394325,,,,,,,,,38928.37581493758,1192.3301221713662,1465.6246176593186,,,884.545053799471,2673.426839508506,873.3980919150376,718.141453131643,464.432383849998,1037.5824881356061,396.5683026128603,,,,1915.6764414852773,,,9363.409649164067,807.5723741591428,775.7089400765182,907.776941617432,,,871.265829624612,726.9630897410731,1433.1050320216325,,2496.086442116049,,,,,,,,,2102.5163080370426,,,1765.297829480688,1372.9140219803633,5198.237404382693,1663.0376564488624,293.080325618709,440.3227866812047,11517.52164082386,9418.724686976413,619.6794537570855,475.85516761246225,1457.9402489030354,600.1320326034655,,,1755.8336751421023,,450.9661933308998,9360.352895912578,8975.47380433308
1,1,473401103,2331.588010465449,1657.1843361034917,,712.8677817977567,,,885.6415145745277,2776.8903561546585,2950.032880399072,,,3512.50784708922,1650.058992573572,358.0416679633835,2139.2637154609315,,,,,,,,,56532.9056530293,1897.7687223202474,1831.8033931210473,,,1408.1810212188452,3390.0994904087624,1263.8788986134352,1053.3592781936904,544.0574415323213,1792.8139474788888,711.3787086721959,,,,2750.177331911814,,,12948.24413683873,1126.0725598188478,1364.9336794498167,1547.6510662752657,,,1232.7380430827143,995.5742356408041,2846.347675674602,,4801.5901296689435,,,,,,,,,3018.0027582171674,,,2650.206703959469,2006.2355096352599,11393.326515187606,2293.660369561432,288.3666549761804,823.2891674564454,14884.146013778587,22787.003625351663,1232.9145366742223,665.0412706532718,3268.7163302441004,863.3219177178703,,,2592.2210126380323,,724.7014046279913,11215.017818986154,21945.311591816902
1,1,473401104,2901.5463104888318,2206.723399155457,,1003.1198582205808,,,1051.4927432287611,3667.2628325365,3626.726622389125,,,4716.869915621054,2325.966279779479,508.8735912958188,2899.3864999428365,,,,,,,,,70784.33038996364,2815.337041205446,2695.2137323329343,,,1979.6949817715283,4180.858463947649,1585.012192000093,1371.2837410939114,689.1485288496825,2514.7317781272855,998.8086097363661,,,,3979.851717236058,,,15289.70782810417,1290.4244917023123,1726.294486270308,2057.9415085967257,,,1759.2764643128855,1462.868855246926,4499.676421462348,,7029.435050502745,,,,,,,,,4055.916666699795,,,3419.4939702670827,2743.3649934048044,17725.711445128785,2883.728601485531,371.2459036408928,966.2329394607619,15662.92661992792,37327.11216731045,1753.2259061151217,791.5737234816302,4952.212631753771,1107.0323012459398,,,3417.6503838683593,,859.2769837736035,11692.953455466826,35480.559342350505
